"DISTRITO","MUNICIPIO","MICROREGIAO","MESOREGIAO","UF","CATEGORIA","LOCALIDADE","LON","LAT","ALT","TIPO"
ARANAÚ,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,POVOADO,CASTELIANO,-40.3595683653284,-2.8280621372493,"17.169119",RURAL
ARANAÚ,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,POVOADO,VILAREJO,-40.2474062939298,-2.82580939535752,"16.077603",RURAL
JURITIANHA,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,VILA,JURITIANHA,-40.0118031234528,-2.89533723769836,"20.353701",URBANO
JURITIANHA,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,POVOADO,CAUASSU,-40.0499893104562,-2.86573969239793,"21.767032",RURAL
JURITIANHA,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,POVOADO,ILHA DOS COQUEIROS,-40.045373420962,-2.8450133999763,"5.022576",RURAL
JURITIANHA,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,POVOADO,ILHA DO RATO,-40.0288743779584,-2.87109802876861,"24.819234",RURAL
LAGOA DO CARNEIRO,ACARAÚ,LITORAL DE CAMOCIM E ACARAÚ,NOROESTE CEARENSE,CEARÁ,VILA,LAGOA DO CARNEIRO,-40.0531926477851,-3.0419057246724,"48.651042",URBANO
ACOPIARA,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,CIDADE,ACOPIARA,-39.4557052761772,-6.092761995,"312.957563",URBANO
BARRA DO INGÁ,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,BARRA DO INGÁ,-39.533465021846,-6.21087010129704,"274.466576",URBANO
EBRON,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,EBRON,-39.5913074978638,-6.27499961844548,"327.139022",URBANO
ISIDORO,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,ISIDORO,-39.346789776185,-6.13543593828012,"278.545894",URBANO
ISIDORO,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,POVOADO,TIPIS,-39.3420204168887,-6.19444323955966,"285.326598",RURAL
QUINCOÊ,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,QUINCOÊ,-39.3794628604822,-6.19124549952904,"301.291425",URBANO
QUINCOÊ,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,POVOADO,CACHOEIRA,-39.4311934087692,-6.196353472499,"267.40594",RURAL
SANTA FELÍCIA,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,SANTA FELÍCIA,-39.2179311533505,-6.08394828142109,"263.530048",URBANO
SANTO ANTÔNIO,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,SANTO ANTÔNIO,-39.2664251961545,-6.1248321862526,"243.586174",URBANO
SÃO PAULINHO,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,SÃO PAULINHO,-39.6600800403151,-6.17461829060477,"320.298102",URBANO
SOLIDÃO,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,SOLIDÃO,-39.5812263704368,-6.05479071555265,"386.477664",URBANO
TRUSSU,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,VILA,TRUSSU,-39.7432023977235,-6.10000580411882,"351.716985",URBANO
TRUSSU,ACOPIARA,SERTÃO DE SENADOR POMPEU,SERTÕES CEARENSES,CEARÁ,POVOADO,CACIMBAS,-39.7805707942197,-6.16611715010625,"371.756124",RURAL
AIUABA,AIUABA,SERTÃO DE INHAMUNS,SERTÕES CEARENSES,CEARÁ,CIDADE,AIUABA,-40.1231600775541,-6.56329844005168,"472.224616",URBANO
AIUABA,AIUABA,SERTÃO DE INHAMUNS,SERTÕES CEARENSES,CEARÁ,POVOADO,SÃO NICOLAU,-40.0825884659498,-6.68112789479244,"416.45072",RURAL
AIUABA,AIUABA,SERTÃO DE INHAMUNS,SERTÕES CEARENSES,CEARÁ,POVOADO,BARRA VERDE,-40.132903394996,-6.42002644646513,"347.569345",RURAL
AIUABA,AIUABA,SERTÃO DE INHAMUNS,SERTÕES CEARENSES,CEARÁ,POVOADO,CEDRO,-40.2738054235303,-6.75640309223562,"590.143023",RURAL
BARRA,AIUABA,SERTÃO DE INHAMUNS,SERTÕES CEARENSES,CEARÁ,VILA,BARRA,-40.3172524091315,-6.59724975290904,"501.299744",URBANO
BARRA,AIUABA,SERTÃO DE INHAMUNS,SERTÕES CEARENSES,CEARÁ,POVOADO,BOM NOME,-40.5174684738167,-6.66565755804156,"573.955976",RURAL
ALCÂNTARAS,ALCÂNTARAS,MERUOCA,NOROESTE CEARENSE,CEARÁ,CIDADE,ALCÂNTARAS,-40.5446381225739,-3.58698376924817,"655.501027",URBANO
ALCÂNTARAS,ALCÂNTARAS,MERUOCA,NOROESTE CEARENSE,CEARÁ,POVOADO,CARMELÂNDIA,-40.514873654393,-3.59454935902114,"818.51818",RURAL
ALCÂNTARAS,ALCÂNTARAS,MERUOCA,NOROESTE CEARENSE,CEARÁ,POVOADO,ROSÁPOLIS,-40.5199914964428,-3.6224930681973,"476.083754",RURAL
VENTURA,ALCÂNTARAS,MERUOCA,NOROESTE CEARENSE,CEARÁ,VILA,VENTURA,-40.5552934940401,-3.55846348636942,"744.019019",URBANO
ALTANEIRA,ALTANEIRA,CARIRIAÇU,SUL CEARENSE,CEARÁ,CIDADE,ALTANEIRA,-39.7458206389421,-6.9974983508052,"659.081781",URBANO
ALTANEIRA,ALTANEIRA,CARIRIAÇU,SUL CEARENSE,CEARÁ,POVOADO,VALÉRIO,-39.7157708471575,-6.97907379093406,"707.256855",RURAL
SÃO ROMÃO,ALTANEIRA,CARIRIAÇU,SUL CEARENSE,CEARÁ,VILA,SÃO ROMÃO,-39.6697898506908,-6.97990688113791,"391.956654",URBANO
ALTO SANTO,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,CIDADE,ALTO SANTO,-38.2727781487196,-5.52208173974523,"69.99965",URBANO
BAIXIO GRANDE,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,VILA,BAIXIO GRANDE,-38.1199496142755,-5.45153038592641,"125.820355",URBANO
CASTANHÃO,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,VILA,CASTANHÃO,-38.4098868667971,-5.46749901591618,"80.402018",URBANO
BATOQUE,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,VILA,BATOQUE,-38.2826329679512,-5.42911734282784,"64.568469",URBANO
BOA FÉ,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,VILA,BOA FÉ,-38.1252673044659,-5.64025763706832,"186.667024",URBANO
BOM JESUS,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,VILA,BOM JESUS,-38.3710795228163,-5.40847733768211,"54.643332",URBANO
CABRITO,ALTO SANTO,BAIXO JAGUARIBE,JAGUARIBE,CEARÁ,VILA,CABRITO,-38.357397819222,-5.42598432021283,"51.32595",URBANO
AMONTADA,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,CIDADE,AMONTADA,-39.8288227917225,-3.36487780347731,"43.416328",URBANO
ARACATIARA,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,ARACATIARA,-39.7539906593241,-3.1901965675078,"15.312359",URBANO
GARÇAS,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,GARÇAS,-39.7553506847969,-3.1554335630733,"14.663214",URBANO
GARÇAS,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,PROJETO DE ASSENTAME,AGROVILA DO PA LAGOA DO JARDIM,-39.7893803220559,-3.1169062825913,"26.799445",RURAL
ICARAÍ,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,ICARAÍ,-39.6582920647541,-3.03363834478496,"14.904767",URBANO
LAGOA GRANDE,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,LAGOA GRANDE,-39.7309728812757,-3.2375663088221,"55.148565",URBANO
MOITAS,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,MOITAS,-39.6967861022676,-3.00898213290925,"11.364647",URBANO
MOITAS,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,PROJETO DE ASSENTAME,AGROVILA DO PA SALGADO COMPRIDO,-39.74463464897,-3.05392787568334,"22.079239",RURAL
MOITAS,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,PROJETO DE ASSENTAME,AGROVILA DO PA LAGOA DO MINEIRO,-39.79652760029,-3.0803810249924,"31.041185",RURAL
MOSQUITO,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,MOSQUITO,-39.687745992216,-3.08953503230156,"17.639996",URBANO
NASCENTE,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,NASCENTE,-39.9052955801404,-3.27535131741459,"31.172636",URBANO
POÇO COMPRIDO,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,POÇO COMPRIDO,-39.7968193116287,-3.25173141406212,"21.506356",URBANO
SABIAGUABA,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,VILA,SABIAGUABA,-39.5818829715755,-3.1004742829978,"26.561269",URBANO
SABIAGUABA,AMONTADA,ITAPIPOCA,NORTE CEARENSE,CEARÁ,POVOADO,CAETANO,-39.5619276105433,-3.07928665937795,"13.731677",RURAL
ANTONINA DO NORTE,ANTONINA DO NORTE,VÁRZEA ALEGRE,CENTRO-SUL CEARENSE,CEARÁ,CIDADE,ANTONINA DO NORTE,-39.9823868418819,-6.77968784711829,"387.24707",URBANO
ANTONINA DO NORTE,ANTONINA DO NORTE,VÁRZEA ALEGRE,CENTRO-SUL CEARENSE,CEARÁ,POVOADO,VILA LUZIANA,-40.0645696585666,-6.7705224077396,"343.857314",RURAL
TABOLEIRO,ANTONINA DO NORTE,VÁRZEA ALEGRE,CENTRO-SUL CEARENSE,CEARÁ,VILA,TABOLEIRO,-39.9566870552581,-6.73671169974951,"364.864402",URBANO
APUIARÉS,APUIARÉS,MÉDIO CURU,NORTE CEARENSE,CEARÁ,CIDADE,APUIARÉS,-39.4304227833004,-3.94801851861481,"81.421924",URBANO
APUIARÉS,APUIARÉS,MÉDIO CURU,NORTE CEARENSE,CEARÁ,PROJETO DE ASSENTAME,AGROVILA DO PA CACHOEIRA / CACIMBA DE CIMA,-39.3214870721357,-4.03625076851154,"144.504859",RURAL
APUIARÉS,APUIARÉS,MÉDIO CURU,NORTE CEARENSE,CEARÁ,POVOADO,LAGOA DAS PEDRAS,-39.4242655816233,-3.89806997402104,"107.66828",RURAL
CANAFÍSTULA,APUIARÉS,MÉDIO CURU,NORTE CEARENSE,CEARÁ,VILA,CANAFÍSTULA,-39.2435086260152,-3.96992075523849,"101.992612",URBANO
VILA SOARES,APUIARÉS,MÉDIO CURU,NORTE CEARENSE,CEARÁ,VILA,VILA SOARES,-39.3494455099933,-3.86748304537245,"61.135634",URBANO
AQUIRAZ,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,CIDADE,AQUIRAZ,-38.3898029588509,-3.9061945,"22.759254",URBANO
CAMARÁ,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,CAMARÁ,-38.4820574283917,-3.9513246758943,"41.723565",URBANO
CAPONGA DA BERNARDA,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,CAPONGA DA BERNARDA,-38.3606517562458,-4.04764142758933,"37.686342",URBANO
JACAÚNA,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,JACAÚNA,-38.2972309498512,-3.94015059595207,"10.221958",URBANO
JACAÚNA,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,AUI,BATOQUE,-38.2357850796936,-3.99777389037219,"6.156032",URBANO
JOÃO DE CASTRO,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,JOÃO DE CASTRO,-38.4331274294907,-3.90747555662958,"34.646016",URBANO
JUSTINIANO DE SERPA,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,JUSTINIANO DE SERPA,-38.4946644232913,-4.04452206076214,"56.220838",URBANO
PATACAS,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,PATACAS,-38.3561420313184,-3.97874611911819,"30.41126",URBANO
TAPERA,AQUIRAZ,FORTALEZA,METROPOLITANA DE FORTALEZA,CEARÁ,VILA,TAPERA,-38.3454753524405,-3.95099251491745,"33.556806",URBANO
ARACATI,ARACATI,LITORAL DE ARACATI,JAGUARIBE,CEARÁ,CIDADE,ARACATI,-37.7727525989113,-4.56706647,"10.400832",URBANO
ARACATI,ARACATI,LITORAL DE ARACATI,JAGUARIBE,CEARÁ,AUI,QUIXABA,-37.6593556085572,-4.57098349660051,"35.153589",URBANO
ARACATI,ARACATI,LITORAL DE ARACATI,JAGUARIBE,CEARÁ,AUI,CANO QUEBRADA,-37.708913252648,-4.52295086500663,"28.609548",URBANO
ARACATI,ARACATI,LITORAL DE ARACATI,JAGUARIBE,CEARÁ,AUI,PORTO CANOA,-37.6861634698451,-4.537883475,"16.881909",URBANO
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,POVOADO,PERNAMBUCO,-71.476650234266,-6.97953198392981,"151.313045",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOA VISTA,-71.2118996439634,-7.03298140461667,"153.799897",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA MEDONHO,-71.0881417982286,-6.95919626759099,"145.109238",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PUEIRA,-70.7954745262695,-6.82056930838444,"142.812113",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA JARÉ,-70.8233796552075,-6.86815575075646,"157.755246",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA QUATRO BOCAS,-70.7687863229758,-6.86992336122501,"141.796049",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIAU,-70.7575919517697,-6.86500415701786,"136.110778",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA TIQUARA,-71.1746165427727,-6.99756021918758,"154.471801",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA VALPARAÍSO,-70.7249689518665,-7.0057825658391,"155.020544",RURAL
IPIXUNA,IPIXUNA,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PENEDO,-70.7385269863118,-6.83678687138474,"145.933744",RURAL
IRANDUBA,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,CIDADE,IRANDUBA,-60.1933881661307,-3.2810538776069,"43.223118",URBANO
IRANDUBA,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,POVOADO,JANAUARI,-60.0347903790639,-3.2148427793216,"45.39931",RURAL
IRANDUBA,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,POVOADO,SERRA BAIXA,-60.3193115565686,-3.1232032313658,"47.907389",RURAL
IRANDUBA,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,POVOADO,SÃO SEBASTIÃO,-60.1567817233393,-3.2531685350742,"47.660581",RURAL
ARIAÚ,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,VILA,ARIAÚ,-60.3697691864951,-3.13007683452559,"24.684625",URBANO
CACAU PIRÊRA,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,VILA,CACAU PIRÊRA,-60.0832208372154,-3.16581240014751,"19.904738",URBANO
LAGO DO LIMÃO,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,VILA,LAGO DO LIMÃO,-60.3469386948446,-3.18256721896467,"31.353778",URBANO
PARICATUBA,IRANDUBA,MANAUS,CENTRO AMAZONENSE,AMAZONAS,VILA,PARICATUBA,-60.2336870533841,-3.08747802478282,"41.957735",URBANO
ITACOATIARA,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,CIDADE,ITACOATIARA,-58.4401754367571,-3.14037880391635,"21.659418",URBANO
ITACOATIARA,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,AGOSTINHO,-58.1891006890021,-3.19992539539537,"26.003722",RURAL
ITACOATIARA,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,BATISTA,-58.2468757078317,-3.28637816060793,"14.742191",RURAL
AMATARI,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,VILA,AMATARI,-58.8787863586823,-3.27210185127523,"34.364901",URBANO
AMATARI,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,NOVO REMANSO,-59.0280817447782,-3.21591727142541,"20.249799",RURAL
AMATARI,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,VILA LINDÓIA,-59.0548814180249,-2.91062871985554,"32.026969",RURAL
AMATARI,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,IRACEMA,-58.8229929962138,-3.3064602850571,"23.671667",RURAL
AMATARI,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,BENJAMIN CONSTANT,-58.9132485261617,-3.25668003498156,"23.452493",RURAL
AMATARI,ITACOATIARA,ITACOATIARA,CENTRO AMAZONENSE,AMAZONAS,POVOADO,VILA DO ENGENHO,-59.1521344939779,-3.16348052325476,"39.639169",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,CIDADE,ITAMARATI,-68.2479174359782,-6.43779934861918,"112.652164",URBANO
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOCA XURIMAN,-67.8255683435314,-6.04822607788402,"85.682593",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA TERRA NOVA,-67.74640063585,-6.11526127208426,"97.607109",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA RESEMAN,-67.8208349412742,-6.11291873307085,"100.521032",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA BUZINA,-67.888176023147,-6.48850582155496,"130.434786",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA MORADA NOVA,-67.8746073991965,-6.35388791291741,"95.178672",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA BOIADOR,-67.9386309510189,-6.40776631022595,"101.245236",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PATOA,-67.8797138922291,-6.2895461746823,"93.019873",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA ITAÚBA,-67.9876685535202,-6.50496786899494,"109.141387",RURAL
ITAMARATI,ITAMARATI,JURUÁ,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA RESEMA,-67.8074232498247,-6.10823365504402,"89.428489",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO LUÍS,-71.3038271716914,-4.45458955208539,"81.166727",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA FLORES VELHA,-71.3878895415484,-4.54092914640516,"108.060949",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA MAIA,-71.4723547472077,-4.69273410616409,"84.439161",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA FLORES,-71.5616864513219,-4.86033884218456,"91",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PEDRO LOPES,-71.7454739716333,-5.00228556923399,"96.501235",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA FRUTA PÃO,-71.9445673890329,-5.191971564127,"99.128359",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA TERRINHA,-72.1686879832848,-5.42079489067628,"115.336943",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA SOLES,-72.8596720962596,-5.26944810964899,"108.48224",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA JAQUIRANA,-72.9615717748577,-5.66008242825753,"114.666638",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIN LOBO,-72.9741820839162,-5.73448474228991,"124.235514",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA VOLTA GRANDE,-72.0574056677478,-5.69534741063363,"112.658984",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA MALOCA DO PAULINHO,-72.0974086443323,-5.7900278285302,"116.674266",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA SÃO SEBASTIÃO,-72.1010877584717,-5.79868888455383,"110.543684",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA MORADA NOVA,-72.6682872282104,-6.49145512677176,"148.102644",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PIN MARONAL,-72.7178722501887,-6.62086844851737,"167.768608",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA ALEGRIA,-72.126747753344,-6.80613043366563,"150.224836",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PRAIA,-72.1549955583749,-6.81190656704973,"150.622324",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA VIDA NOVA,-72.1703767458049,-6.81075407121622,"158.181115",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA CARNEIRO,-72.1814724371559,-6.81835781591659,"165.854153",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA LIBERDADE,-72.2050937012877,-6.83285266736109,"161.985649",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA MARCIO LIMA,-72.2211227199729,-6.85756313276177,"174.652865",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PAULINHO,-72.2243855850508,-6.8740714373709,"159.006648",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PARANÁ,-72.2371440492345,-6.8875385891507,"165.354265",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA AGUA BRANCA,-72.2501890117433,-6.90914755056421,"184.28698",RURAL
ATALAIA DO NORTE,ATALAIA DO NORTE,ALTO SOLIMÕES,SUDOESTE AMAZONENSE,AMAZONAS,ALDEIA INDÍGENA,ALDEIA INDÍGENA PENTIAQUINO,-71.8750678845349,-6.62192547132326,"152.106156",RURAL
